periodo,estacion,shac,codigo,nombre,año_slope,sign,sign_2,n,length_años,n_percent,lon,lat
2000-2010,Verano,SHAC_221,5426007,FUNDO EL PROGRESO,-0.03500000633333333,0.119470976293087,0,11,10,1.1,-71.22865304,-32.79736207
2000-2010,Verano,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.22750002150000004,0.06170671060681343,0,11,10,1.1,-71.22861395,-32.79750705
2000-2010,Verano,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.01666666399999999,0.5295988321304321,0,10,10,1,-71.26840097,-32.93819802
2000-2010,Verano,SHAC_221,5426011,FUNDO ESMERALDA (3),0.08952380884920635,0.6021676063537598,0,9,10,0.9,-71.31049787,-32.90717275
2000-2010,Verano,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.04999999233333333,0.16112494468688965,0,11,10,1.1,-71.20391021,-32.8741272
2000-2010,Verano,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.03333330166666667,0.10740470886230469,0,10,10,1,-71.2046332,-32.8463486
2000-2010,Verano,SHAC_221,5426016,SAN ISIDRO PUENTE,-0.013999986600000014,0.24147695302963257,0,11,10,1.1,-71.24692776,-32.90183931
2000-2010,Verano,SHAC_221,5426020,LAS CRUZADAS,0.07833333799999997,0.10740470886230469,0,10,10,1,-71.29507,-32.93648442
2000-2010,Verano,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.05222223855555557,0.2430349588394165,0,10,10,1,-71.22095055,-32.90606406
2000-2010,Verano,SHAC_222,5427011,FUNDO EL ROCIO,0.028124958312500004,1,0,5,10,0.5,-71.24191508,-33.02675085
2000-2010,Verano,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.022499978749999983,1,0,6,10,0.6,-71.190709,-33.01443184
2000-2010,Verano,SHAC_223,5422003,A.P. LLAY LLAY (1),-0.017499998249999996,1,0,5,10,0.5,-70.96017932,-32.84360942
2000-2010,Verano,SHAC_223,5422003,LLAY LLAY (1),-0.017499998249999996,1,0,5,10,0.5,-70.96017932,-32.84360942
2000-2010,Verano,SHAC_223,5422005,A.P. LLAY LLAY (2),-0.11249999712500001,1,0,5,10,0.5,-70.95805645,-32.84472487
2000-2010,Verano,SHAC_224,5414008,PERFIL PUTAENDO (1),1.297499655000001,0.13285493850708008,0,6,10,0.6,-70.75070774,-32.69113022
2000-2010,Verano,SHAC_224,5414009,PERFIL PUTAENDO (2),-0.6066665649999999,0.28313082456588745,0,10,10,1,-70.74932717,-32.69690364
2000-2010,Otoño,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.03187499943750002,0.5334165096282959,0,11,10,1.1,-71.40980426,-32.92284453
2000-2010,Otoño,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.5800000429999999,1,0,3,10,0.3,-71.42446573,-32.92570783
2000-2010,Otoño,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.3433333039999999,0.0010765790939331055,1,11,10,1.1,-71.43890726,-32.93143209
2000-2010,Otoño,SHAC_216,5426019,LAJARILLAS,0.017857142857142856,0.6404287815093994,0,11,10,1.1,-71.46630064,-32.92369858
2000-2010,Otoño,SHAC_216,5426021,TABOLANGO (1),0.15600000620000004,0.00997006893157959,1,11,10,1.1,-71.36176478,-32.92720664
2000-2010,Otoño,SHAC_216,5428005,CON CON,-0.25285710600000005,0.008123425766825676,1,11,10,1.1,-71.47398601,-32.92593612
2000-2010,Otoño,SHAC_216,5428006,CON CON,0.0522618965952381,0.4655122756958008,0,9,10,0.9,-71.47217409,-32.92383496
2000-2010,Otoño,SHAC_216,5428008,CON CON,-0.31499998274999996,0.029272517189383507,1,11,10,1.1,-71.49086356,-32.92386042
2000-2010,Otoño,SHAC_216,5428010,LAJARILLAS,0.05916667557142856,0.536186695098877,0,8,10,0.8,-71.46550599,-32.92549965
2000-2010,Otoño,SHAC_217,5410011,FUNDO LAS PENAS,-1.028889125555556,1,0,3,10,0.3,-70.6532793,-32.79706589
2000-2010,Otoño,SHAC_217,5410014,MISION DE MARIA,-0.6024996441666666,0.37109333276748657,0,10,10,1,-70.68086565,-32.80406714
2000-2010,Otoño,SHAC_217,5410015,FUNDO LAS VIÑAS,-0.4799995410000008,0.1524062603712082,0,10,10,1,-70.6726185,-32.79366137
2000-2010,Otoño,SHAC_217,5410017,FUNDO LAS MERCEDES,-0.7059989934999997,0.10776229202747345,0,8,10,0.8,-70.64294187,-32.84634701
2000-2010,Otoño,SHAC_217,5410018,FUNDO LA QUIMERA,0.5967857721428567,0.2514522075653076,0,9,10,0.9,-70.68087768,-32.80413913
2000-2010,Otoño,SHAC_217,5410019,FUNDO LOS PINOS,-0.050000053571428636,0.8762696385383606,0,11,10,1.1,-70.66409096,-32.78070632
2000-2010,Otoño,SHAC_217,5410020,FUNDO LOS CASTAÑOS,-0.6199998849999986,0.8580276370048523,0,10,10,1,-70.69553787,-32.76236364
2000-2010,Otoño,SHAC_217,5410021,FUNDO LOS MAITENES,-0.2224998475000035,0.6404287815093994,0,11,10,1.1,-70.67754628,-32.83996231
2000-2010,Otoño,SHAC_217,5414007,EL ASIENTO,-0.3125,0.5334165096282959,0,11,10,1.1,-70.73211114,-32.73550971
2000-2010,Otoño,SHAC_217,5415008,PERFIL SAN FELIPE,-0.038750012749999896,0.5334165096282959,0,11,10,1.1,-70.73392996,-32.73630529
2000-2010,Otoño,SHAC_218,5420009,FUNDO SAN ROQUE,-8.333326666667418e-4,1,0,11,10,1.1,-70.86215186,-32.79265447
2000-2010,Otoño,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.02000021899999993,0.6404287815093994,0,11,10,1.1,-70.82913475,-32.77221762
2000-2010,Otoño,SHAC_219,5420007,HIJUELA PRINCIPAL,-0.21160716782142852,0.7105230093002319,0,8,10,0.8,-70.80895258,-32.75661954
2000-2010,Otoño,SHAC_220,5423014,FUNDO FLORENCE,-0.07000005250000019,0.5915050506591797,0,10,10,1,-71.1212261,-32.83946724
2000-2010,Otoño,SHAC_220,5423015,RABUCO (1),-0.1999999795,3.4215717460028827e-4,1,11,10,1.1,-71.10740834,-32.8731217
2000-2010,Otoño,SHAC_220,5423016,PARCELA 5,-0.011999997499999993,1,0,11,10,1.1,-71.20547884,-32.79716832
2000-2010,Otoño,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.01624999937499999,0.6404287815093994,0,11,10,1.1,-71.14548902,-32.82405655
2000-2010,Otoño,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.024000001000000014,0.3502013683319092,0,11,10,1.1,-71.05552522,-32.81523187
2000-2010,Otoño,SHAC_220,5423019,POZO RABUCO (2),0.033333275166666475,0.050917744636535645,0,11,10,1.1,-71.11569622,-32.86077133
2000-2010,Otoño,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.060000002357142854,0.031823158264160156,1,10,10,1,-71.15491881,-32.81383945
2000-2010,Otoño,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.04937499756250001,0.0724947452545166,0,11,10,1.1,-71.08206483,-32.82806788
2000-2010,Otoño,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.02250000825000002,0.6404287815093994,0,11,10,1.1,-71.146715,-32.80664879
2000-2010,Otoño,SHAC_220,5424006,PUCALAN DE NOGALES,0.06571428578571427,0.3502013683319092,0,11,10,1.1,-71.19913908,-32.71654211
2000-2010,Otoño,SHAC_220,5424007,ASENTAMIENTO NOGALES,-0.0319999696,0.5334165096282959,0,11,10,1.1,-71.19910174,-32.7167592
2000-2010,Otoño,SHAC_220,5424008,ASENTAMIENTO EL MELON,-0.1171428646428571,0.3502013683319092,0,11,10,1.1,-71.19693963,-32.69166388
2000-2010,Otoño,SHAC_220,5424010,FUNDO EL CARMEN,-0.030000030999999927,0.3100441098213196,0,11,10,1.1,-71.17176756,-32.76189317
2000-2010,Otoño,SHAC_220,5424012,CONCHALI,0.13222221533333334,0.0030417442321777344,1,10,10,1,-71.15662562,-32.79431312
2000-2010,Otoño,SHAC_220,5425006,PARCELA SAN ANTONIO,-0.02666666766666665,0.3502013683319092,0,11,10,1.1,-71.20516138,-32.79858071
2000-2010,Otoño,SHAC_220,5427010,A.P. OLMUE,-0.0687499940625001,0.38647621870040894,0,8,10,0.8,-71.11547512,-32.82940126
2000-2010,Otoño,SHAC_221,5425004,CALLEJON ZARAVIA,-0.05000019499999908,0.6404287815093994,0,11,10,1.1,-71.22723603,-32.81845292
2000-2010,Otoño,SHAC_221,5425005,CALLE SANTA MARIA,-0.5174994435000002,0.035447899252176285,1,8,10,0.8,-71.22882185,-32.83661357
2000-2010,Otoño,SHAC_221,5426005,FUNDO ESMERALDA (1),9.999931000000295e-4,0.75404953956604,0,11,10,1.1,-71.25657172,-32.91750049
2000-2010,Otoño,SHAC_221,5426006,FUNDO ESMERALDA (2),0.011666670500000012,0.18435096740722656,0,11,10,1.1,-71.25652012,-32.91757356
2000-2010,Otoño,SHAC_221,5426007,FUNDO EL PROGRESO,-0.05000001183333325,0.08676818013191223,0,11,10,1.1,-71.22865304,-32.79736207
2000-2010,Otoño,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.18785711692857143,0.4362748861312866,0,11,10,1.1,-71.22861395,-32.79750705
2000-2010,Otoño,SHAC_221,5426009,ASENTAMIENTO EL CAJON,-0.010000020249999908,0.8762696385383606,0,11,10,1.1,-71.26840097,-32.93819802
2000-2010,Otoño,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.027250000774999995,0.901538610458374,0,8,10,0.8,-71.31049787,-32.90717275
2000-2010,Otoño,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.03400000329999999,0.5334165096282959,0,11,10,1.1,-71.20391021,-32.8741272
2000-2010,Otoño,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.04333332674999999,0.02927255630493164,1,11,10,1.1,-71.2046332,-32.8463486
2000-2010,Otoño,SHAC_221,5426016,SAN ISIDRO PUENTE,0.011499988999999955,0.4362748861312866,0,11,10,1.1,-71.24692776,-32.90183931
2000-2010,Otoño,SHAC_221,5426020,LAS CRUZADAS,0.09000000362499994,0.0081233978271484375,1,11,10,1.1,-71.29507,-32.93648442
2000-2010,Otoño,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,-0.010000049999999927,0.4362748861312866,0,11,10,1.1,-71.22095055,-32.90606406
2000-2010,Otoño,SHAC_222,5427011,FUNDO EL ROCIO,-0.022499978500000184,1,0,7,10,0.7,-71.24191508,-33.02675085
2000-2010,Otoño,SHAC_222,5427012,SAN CARLOS PELUMPEN,0.01062499006249995,0.901538610458374,0,8,10,0.8,-71.190709,-33.01443184
2000-2010,Otoño,SHAC_223,5422003,A.P. LLAY LLAY (1),0.091250002375,0.13312852382659912,0,7,10,0.7,-70.96017932,-32.84360942
2000-2010,Otoño,SHAC_223,5422003,LLAY LLAY (1),0.091250002375,0.13312852382659912,0,7,10,0.7,-70.96017932,-32.84360942
2000-2010,Otoño,SHAC_223,5422005,A.P. LLAY LLAY (2),0.04437499831250002,1,0,4,10,0.4,-70.95805645,-32.84472487
2000-2010,Otoño,SHAC_224,5414008,PERFIL PUTAENDO (1),0.31624984749999996,0.7205147743225098,0,10,10,1,-70.75070774,-32.69113022
2000-2010,Otoño,SHAC_224,5414009,PERFIL PUTAENDO (2),-0.3237495424999999,0.6404287815093994,0,11,10,1.1,-70.74932717,-32.69690364
2000-2010,Invierno,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.03166666961111109,0.6021676063537598,0,9,10,0.9,-71.40980426,-32.92284453
2000-2010,Invierno,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.6449999215000002,1,0,2,10,0.2,-71.42446573,-32.92570783
2000-2010,Invierno,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.25750002275,0.015490889549255371,1,11,10,1.1,-71.43890726,-32.93143209
2000-2010,Invierno,SHAC_216,5426019,LAJARILLAS,-0.01500004499999985,1,0,10,10,1,-71.46630064,-32.92369858
2000-2010,Invierno,SHAC_216,5426021,TABOLANGO (1),0.207142864,0.08676815032958984,0,11,10,1.1,-71.36176478,-32.92720664
2000-2010,Invierno,SHAC_216,5426023,TABOLANGO (2),NA,1,0,1,10,0.1,-71.36605871,-32.93105693
2000-2010,Invierno,SHAC_216,5428005,CON CON,-0.2666666506666666,0.005371253937482834,1,10,10,1,-71.47398601,-32.92593612
2000-2010,Invierno,SHAC_216,5428006,CON CON,0.02100000390000001,0.7876157760620117,0,10,10,1,-71.47217409,-32.92383496
2000-2010,Invierno,SHAC_216,5428008,CON CON,-0.23285715914285715,0.2104976773262024,0,10,10,1,-71.49086356,-32.92386042
2000-2010,Invierno,SHAC_216,5428010,LAJARILLAS,-0.43600001320000004,0.22955620288848877,0,7,10,0.7,-71.46550599,-32.92549965
2000-2010,Invierno,SHAC_217,5410011,FUNDO LAS PENAS,1.2533336197222233,1,0,5,10,0.5,-70.6532793,-32.79706589
2000-2010,Invierno,SHAC_217,5410014,MISION DE MARIA,-0.47999954000000145,0.7205147743225098,0,10,10,1,-70.68086565,-32.80406714
2000-2010,Invierno,SHAC_217,5410015,FUNDO LAS VIÑAS,0.04000091999999711,1,0,11,10,1.1,-70.6726185,-32.79366137
2000-2010,Invierno,SHAC_217,5410017,FUNDO LAS MERCEDES,0.035000801666666824,1,0,6,10,0.6,-70.64294187,-32.84634701
2000-2010,Invierno,SHAC_217,5410018,FUNDO LA QUIMERA,-0,1,0,10,10,1,-70.68087768,-32.80413913
2000-2010,Invierno,SHAC_217,5410019,FUNDO LOS PINOS,-0.13285718714285671,0.5334165096282959,0,11,10,1.1,-70.66409096,-32.78070632
2000-2010,Invierno,SHAC_217,5410020,FUNDO LOS CASTAÑOS,-0.11999956666666733,0.7205147743225098,0,10,10,1,-70.69553787,-32.76236364
2000-2010,Invierno,SHAC_217,5410021,FUNDO LOS MAITENES,-0.07444424000000065,1,0,11,10,1.1,-70.67754628,-32.83996231
2000-2010,Invierno,SHAC_217,5414007,EL ASIENTO,0.02281208864583295,0.9169652462005615,0,9,10,0.9,-70.73211114,-32.73550971
2000-2010,Invierno,SHAC_217,5415008,PERFIL SAN FELIPE,0.03666660516666701,0.7554968595504761,0,11,10,1.1,-70.73392996,-32.73630529
2000-2010,Invierno,SHAC_218,5420009,FUNDO SAN ROQUE,0.026666681000000025,0.48219168186187744,0,11,10,1.1,-70.86215186,-32.79265447
2000-2010,Invierno,SHAC_218,5423024,ASENTAMIENTO ROMERAL,NA,1,0,1,10,0.1,-71.02547156,-32.82884349
2000-2010,Invierno,SHAC_219,5420006,FUNDO SANTA ADRIANA,-0.004375010750000019,1,0,10,10,1,-70.82913475,-32.77221762
2000-2010,Invierno,SHAC_219,5420007,HIJUELA PRINCIPAL,0.1565000058,0.3864762783050537,0,8,10,0.8,-70.80895258,-32.75661954
2000-2010,Invierno,SHAC_220,5423014,FUNDO FLORENCE,-0.04999995199999985,0.0602891780436039,0,6,10,0.6,-71.1212261,-32.83946724
2000-2010,Invierno,SHAC_220,5423015,RABUCO (1),-0.1875,0.0010766333434730768,1,11,10,1.1,-71.10740834,-32.8731217
2000-2010,Invierno,SHAC_220,5423016,PARCELA 5,-0.0011111111111111122,1,0,11,10,1.1,-71.20547884,-32.79716832
2000-2010,Invierno,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.016000008600000015,0.2757578492164612,0,11,10,1.1,-71.14548902,-32.82405655
2000-2010,Invierno,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.0168750100625,0.3502013683319092,0,11,10,1.1,-71.05552522,-32.81523187
2000-2010,Invierno,SHAC_220,5423019,POZO RABUCO (2),0.03870371540740732,0.16112494468688965,0,11,10,1.1,-71.11569622,-32.86077133
2000-2010,Invierno,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.06166667733333333,0.367520809173584,0,7,10,0.7,-71.15491881,-32.81383945
2000-2010,Invierno,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.0399999977,0.4362748861312866,0,11,10,1.1,-71.08206483,-32.82806788
2000-2010,Invierno,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.03111111122222221,0.48219168186187744,0,11,10,1.1,-71.146715,-32.80664879
2000-2010,Invierno,SHAC_220,5424006,PUCALAN DE NOGALES,0.10249997658333335,0.4655122756958008,0,9,10,0.9,-71.19913908,-32.71654211
2000-2010,Invierno,SHAC_220,5424007,ASENTAMIENTO NOGALES,-0.055999946500000064,0.7554968595504761,0,11,10,1.1,-71.19910174,-32.7167592
2000-2010,Invierno,SHAC_220,5424008,ASENTAMIENTO EL MELON,-0.013333320666666667,0.8762696385383606,0,11,10,1.1,-71.19693963,-32.69166388
2000-2010,Invierno,SHAC_220,5424010,FUNDO EL CARMEN,0.011750003749999993,0.6021676063537598,0,9,10,0.9,-71.17176756,-32.76189317
2000-2010,Invierno,SHAC_220,5424012,CONCHALI,0.09249995154166671,0.536186695098877,0,8,10,0.8,-71.15662562,-32.79431312
2000-2010,Invierno,SHAC_220,5425006,PARCELA SAN ANTONIO,0.014305546930555498,0.803088903427124,0,8,10,0.8,-71.20516138,-32.79858071
2000-2010,Invierno,SHAC_220,5427010,A.P. OLMUE,-0.07857145571428566,0.13312849402427673,0,7,10,0.7,-71.11547512,-32.82940126
2000-2010,Invierno,SHAC_221,5425004,CALLEJON ZARAVIA,0.05571419857142855,0.6404287815093994,0,11,10,1.1,-71.22723603,-32.81845292
2000-2010,Invierno,SHAC_221,5425005,CALLE SANTA MARIA,0.10999965699999947,0.5480055809020996,0,7,10,0.7,-71.22882185,-32.83661357
2000-2010,Invierno,SHAC_221,5426005,FUNDO ESMERALDA (1),0.012500002999999996,0.3100440502166748,0,11,10,1.1,-71.25657172,-32.91750049
2000-2010,Invierno,SHAC_221,5426006,FUNDO ESMERALDA (2),0.0079999924,0.5823385715484619,0,11,10,1.1,-71.25652012,-32.91757356
2000-2010,Invierno,SHAC_221,5426007,FUNDO EL PROGRESO,-0.07999999333333335,0.13790161907672882,0,11,10,1.1,-71.22865304,-32.79736207
2000-2010,Invierno,SHAC_221,5426008,FUNDO SAN ANTONIO,0.25199999810000007,0.3480825424194336,0,9,10,0.9,-71.22861395,-32.79750705
2000-2010,Invierno,SHAC_221,5426009,ASENTAMIENTO EL CAJON,-0.010000001687499996,0.6404287815093994,0,11,10,1.1,-71.26840097,-32.93819802
2000-2010,Invierno,SHAC_221,5426011,FUNDO ESMERALDA (3),0.0439999818,0.45237040519714355,0,6,10,0.6,-71.31049787,-32.90717275
2000-2010,Invierno,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,-0.0035000026500000116,1,0,11,10,1.1,-71.20391021,-32.8741272
2000-2010,Invierno,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.04000002199999986,0.06170666217803955,0,11,10,1.1,-71.2046332,-32.8463486
2000-2010,Invierno,SHAC_221,5426016,SAN ISIDRO PUENTE,0.007999968499999977,0.7554968595504761,0,11,10,1.1,-71.24692776,-32.90183931
2000-2010,Invierno,SHAC_221,5426020,LAS CRUZADAS,0.07666669299999987,0.29450738430023193,0,9,10,0.9,-71.29507,-32.93648442
2000-2010,Invierno,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,-0.029375001687499985,0.5846479535102844,0,11,10,1.1,-71.22095055,-32.90606406
2000-2010,Invierno,SHAC_222,5427011,FUNDO EL ROCIO,-0.07750002541666667,0.2655103802680969,0,8,10,0.8,-71.24191508,-33.02675085
2000-2010,Invierno,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.04053573949107143,0.38647621870040894,0,8,10,0.8,-71.190709,-33.01443184
2000-2010,Invierno,SHAC_223,5422003,A.P. LLAY LLAY (1),0.0840000026,0.367520809173584,0,7,10,0.7,-70.96017932,-32.84360942
2000-2010,Invierno,SHAC_223,5422003,LLAY LLAY (1),0.0840000026,0.367520809173584,0,7,10,0.7,-70.96017932,-32.84360942
2000-2010,Invierno,SHAC_223,5422005,A.P. LLAY LLAY (2),0.065,1,0,5,10,0.5,-70.95805645,-32.84472487
2000-2010,Invierno,SHAC_224,5414008,PERFIL PUTAENDO (1),-0.4699999466666682,0.7638906240463257,0,7,10,0.7,-70.75070774,-32.69113022
2000-2010,Invierno,SHAC_224,5414009,PERFIL PUTAENDO (2),0.15333429999999973,0.8580276966094971,0,10,10,1,-70.74932717,-32.69690364
2000-2010,Primavera,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.009166662849999991,0.9169652462005615,0,9,10,0.9,-71.40980426,-32.92284453
2000-2010,Primavera,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.9600002769999998,1,0,2,10,0.2,-71.42446573,-32.92570783
2000-2010,Primavera,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.35111109416666664,0.0010765790939331055,1,11,10,1.1,-71.43890726,-32.93143209
2000-2010,Primavera,SHAC_216,5426019,LAJARILLAS,-0.023333325999999988,0.602167546749115,0,9,10,0.9,-71.46630064,-32.92369858
2000-2010,Primavera,SHAC_216,5426021,TABOLANGO (1),0.19611112277777776,0.01951754093170166,1,11,10,1.1,-71.36176478,-32.92720664
2000-2010,Primavera,SHAC_216,5428005,CON CON,-0.2607142584285715,1.8638100300449878e-4,1,11,10,1.1,-71.47398601,-32.92593612
2000-2010,Primavera,SHAC_216,5428006,CON CON,0.011666616,0.7205147743225098,0,10,10,1,-71.47217409,-32.92383496
2000-2010,Primavera,SHAC_216,5428008,CON CON,-0.167500019,0.04296014830470085,1,11,10,1.1,-71.49086356,-32.92386042
2000-2010,Primavera,SHAC_216,5428010,LAJARILLAS,0.03516667679999997,0.7105230093002319,0,8,10,0.8,-71.46550599,-32.92549965
2000-2010,Primavera,SHAC_217,5410011,FUNDO LAS PENAS,2.324166934166667,1,0,3,10,0.3,-70.6532793,-32.79706589
2000-2010,Primavera,SHAC_217,5410014,MISION DE MARIA,-0.14249992250000076,0.4362748861312866,0,11,10,1.1,-70.68086565,-32.80406714
2000-2010,Primavera,SHAC_217,5410015,FUNDO LAS VIÑAS,-0.11142812428571501,0.6404287815093994,0,11,10,1.1,-70.6726185,-32.79366137
2000-2010,Primavera,SHAC_217,5410017,FUNDO LAS MERCEDES,-0.6599998450000015,1,0,7,10,0.7,-70.64294187,-32.84634701
2000-2010,Primavera,SHAC_217,5410018,FUNDO LA QUIMERA,-0.21099967999999905,0.6404287815093994,0,11,10,1.1,-70.68087768,-32.80413913
2000-2010,Primavera,SHAC_217,5410019,FUNDO LOS PINOS,-0.29091711025000144,0.602167546749115,0,9,10,0.9,-70.66409096,-32.78070632
2000-2010,Primavera,SHAC_217,5410020,FUNDO LOS CASTAÑOS,-0.09000015000000161,1,0,11,10,1.1,-70.69553787,-32.76236364
2000-2010,Primavera,SHAC_217,5410021,FUNDO LOS MAITENES,0.20000012500000253,0.4362748861312866,0,11,10,1.1,-70.67754628,-32.83996231
2000-2010,Primavera,SHAC_217,5414007,EL ASIENTO,-0.062500000833334,0.8762696385383606,0,11,10,1.1,-70.73211114,-32.73550971
2000-2010,Primavera,SHAC_217,5415008,PERFIL SAN FELIPE,0.02041663712499986,1,0,10,10,1,-70.73392996,-32.73630529
2000-2010,Primavera,SHAC_218,5420009,FUNDO SAN ROQUE,0.03916668899999998,0.5334165096282959,0,11,10,1.1,-70.86215186,-32.79265447
2000-2010,Primavera,SHAC_219,5420006,FUNDO SANTA ADRIANA,-0.007500012666666667,0.39036494493484497,0,11,10,1.1,-70.82913475,-32.77221762
2000-2010,Primavera,SHAC_219,5420007,HIJUELA PRINCIPAL,-0.12166665004166663,0.9169652462005615,0,9,10,0.9,-70.80895258,-32.75661954
2000-2010,Primavera,SHAC_220,5423014,FUNDO FLORENCE,-0.0025000174999999882,1,0,7,10,0.7,-71.1212261,-32.83946724
2000-2010,Primavera,SHAC_220,5423015,RABUCO (1),-0.1968750358125,0.01273136306554079,1,11,10,1.1,-71.10740834,-32.8731217
2000-2010,Primavera,SHAC_220,5423016,PARCELA 5,-0.018571426857142855,0.5846479535102844,0,11,10,1.1,-71.20547884,-32.79716832
2000-2010,Primavera,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.038571434357142866,0.3502013683319092,0,11,10,1.1,-71.14548902,-32.82405655
2000-2010,Primavera,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,-1.983333334602359e-8,0.9276641011238098,0,10,10,1,-71.05552522,-32.81523187
2000-2010,Primavera,SHAC_220,5423019,POZO RABUCO (2),0.017142840761904816,0.2757577896118164,0,11,10,1.1,-71.11569622,-32.86077133
2000-2010,Primavera,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.02221428122857145,0.9169652462005615,0,9,10,0.9,-71.15491881,-32.81383945
2000-2010,Primavera,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.02000001099999993,0.21291184425354004,0,11,10,1.1,-71.08206483,-32.82806788
2000-2010,Primavera,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),-0.023000013899999994,0.16112497448921204,0,11,10,1.1,-71.146715,-32.80664879
2000-2010,Primavera,SHAC_220,5424006,PUCALAN DE NOGALES,-0.017500002,1,0,11,10,1.1,-71.19913908,-32.71654211
2000-2010,Primavera,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.034999966750000056,0.5334165096282959,0,11,10,1.1,-71.19910174,-32.7167592
2000-2010,Primavera,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.0387499965625,0.8762695789337158,0,11,10,1.1,-71.19693963,-32.69166388
2000-2010,Primavera,SHAC_220,5424010,FUNDO EL CARMEN,0.02166666566666664,0.4362748861312866,0,11,10,1.1,-71.17176756,-32.76189317
2000-2010,Primavera,SHAC_220,5424012,CONCHALI,0.17633331623333331,0.03544795513153076,1,8,10,0.8,-71.15662562,-32.79431312
2000-2010,Primavera,SHAC_220,5425006,PARCELA SAN ANTONIO,-0.08000004350000012,0.4362748861312866,0,11,10,1.1,-71.20516138,-32.79858071
2000-2010,Primavera,SHAC_220,5427010,A.P. OLMUE,-0.14874999722916665,0.38647621870040894,0,8,10,0.8,-71.11547512,-32.82940126
2000-2010,Primavera,SHAC_221,5425004,CALLEJON ZARAVIA,0.10428578500000033,0.08676815032958984,0,11,10,1.1,-71.22723603,-32.81845292
2000-2010,Primavera,SHAC_221,5425005,CALLE SANTA MARIA,-0.09316674851666643,0.465512216091156,0,9,10,0.9,-71.22882185,-32.83661357
2000-2010,Primavera,SHAC_221,5426005,FUNDO ESMERALDA (1),0.034999996500000005,0.031823158264160156,1,10,10,1,-71.25657172,-32.91750049
2000-2010,Primavera,SHAC_221,5426006,FUNDO ESMERALDA (2),0.016666667388888882,0.08676815032958984,0,11,10,1.1,-71.25652012,-32.91757356
2000-2010,Primavera,SHAC_221,5426007,FUNDO EL PROGRESO,-0.026666660833333317,0.8762696385383606,0,11,10,1.1,-71.22865304,-32.79736207
2000-2010,Primavera,SHAC_221,5426008,FUNDO SAN ANTONIO,0.10999999931250001,0.5334165096282959,0,11,10,1.1,-71.22861395,-32.79750705
2000-2010,Primavera,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.001250002562500005,0.8762695789337158,0,11,10,1.1,-71.26840097,-32.93819802
2000-2010,Primavera,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.1462500145208333,0.465512216091156,0,9,10,0.9,-71.31049787,-32.90717275
2000-2010,Primavera,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.0525000095,0.08676815032958984,0,11,10,1.1,-71.20391021,-32.8741272
